kohkôsis : ANIMAL : piglet
kotawânâpisk : FURNITURE : stove
kwâpahôpâkan : TOOL : dipper
kîskicâsis : CLOTHING : shorts
kîsôwahpison : CLOTHING : scarf
kôna : NATURE : snow
masakay : BODY : skin
masinahikanâhtik : SCHOOL : pencil
masinahikanâpisk : SCHOOL : slate
masinahikanâpiskos : SCHOOL : pen
maskasiy : BODY : fingernail
masân : NATURE : thistle
micihcîs : BODY : little hand
micohcôsimis : BODY : nipple
micîhcîkom : BODY : wart
minihkwâcikan : KITCHEN : glass
minihkwêwiyâkanis : KITCHEN : glass
minôsis : ANIMAL : kitten
miscacimosis : ANIMAL : pony
misicis : BODY : small foot
misiwêtâpânâsk : VEHICLE : van
miskotâkay : CLOTHING : jacket
mistikwaskihk : INSTRUMENT : drum
mitohtôsim : BODY : breast
mitêskan : ANIMALPART : horn
mêkwan : ANIMALPART : feather
mîkis : HANDICRAFT : bead
mîtos : NATURE : tree
môhcohkân : PROFESSION : clown
môhkomânis : KITCHEN : little knife
napakâhtik : XXX : toboggan
napwên : KITCHEN : frying pan
nêhiyawêwin : LANGUAGE : Cree language
nêwokâtêw : VEHICLE : wagon
nêwopêhikan : MONEY : dollar
okimâskwêw : PEOPLE : queen
okiniy : FOOD_GROCERY : tomato
ospwâkan : XXX : pipe
osâwâs : FOOD_GROCERY : orange
otasahkêw : PROFESSION : welfare worker
pakân : FOOD_GROCERY : nut
pihkahcêwâpôs : DRINK : coffee
pihkahtêwâpoy : DRINK : coffee
piyêsîs : ANIMAL : small bird
pâkâhtowân : SPORT : ball
pîsimohkân : TOOL : TIME : clock
pîwâpiskos : MONEY : penny
sakâskwahon : HANDICRAFT : safety pin
sihta : NATURE : spruce
simâkan : PROFESSION : policeman
simâkanis : PROFESSION : policeman
sâpômin : NATURE : FOOD_GROCERY : gooseberry
sênipân : HANDICRAFT : ribbon
sêstak : HANDICRAFT : yarn
sîpiy : NATURE : river
sîsîpisis : ANIMAL : duckling
sôminis : FOOD_GROCERY : raisin
sôskopayîs : VEHICLE : skiido
tastawasakay : XXX : web
tipahikan : TIME : hour
wacask : ANIMAL : muskrat
waciy : NATURE : hill
wayân : ANIMALPART : fur
wâci : XXX : hole
wâkâs : FOOD_GROCERY : banana
wâpan : NATURE : dawn
wâsakâpayîs : XXX : wheel
wâti : NATURE : hole
wêmistikôsiw : PEOPLE : Frenchman
wîsti : NATURE : beaver lodge
âhcanis : XXX : ring
âkayâsîmowin : LANGUAGE : English language
âniskamân : XXX : hitch
âsiyân : XXX : diaper
âwatâswâkan : VEHICLE : truck
nicawâsimis : KIN : my little child
