hambahari|S|toothbrush, tooth-brush|зубная щетка|Zahnbürste|hammasharja|14
hoidma|V|to keep|хранить|halten|pitää|14
hüüdma|V|to call, to shout|звать|schreien|huutaa|14
joonistama|V|to draw|рисовать|zeichnen|piirtää|14
ju|Adv|really|так как|doch, nun wirklich|-han, -hän|14
juhtuma|V|to happen|случаться|passieren|tapahtua|14
juttu ajama|MWE|to talk|беседовать|sich unterhalten|keskustella|14
jutustama|V|to tell|рассказывать|erzählen|tarinoida|14
jõudma|V|to arrive, to manage|добраться, смочь|etwas schaffen, ankommen|ehtiä|14
kaduma|V|to get lost|теряться, исчезать|verloren gehen|kadota|14
kardin|S|curtain|гардина, занавеска|Gardine|verho|14
keegi|Pron|somebody|кто-то, кто-нибудь|jemand|joku|14
kraanikauss|S|sink, wash basin|раковина|Waschbecken, Spüle|pesuallas|14
kära|S|noise, clamor|шум|Lärm, Aufruhr|melu|14
käsklause|S|imperative sentence|повелительное предложение|Imperative|komento lause|14
käärid|X|scissors|ножницы|Schere|sakset|14
käär|S
külmik|S|refrigerator|холодильник|Kühlschrank|jääkaappi|14
küünal|S|candle|свеча|Kerze|kynttilä|14
laisk|A|lazy|ленивый|faul|laiska|14
lugu|S|story|рассказ|Geschichte|juttu|14
maal|S|painting|картина, живопись|Gemälde|maalaus|14
mitmesugune|MWE|various|различный|verschiedenartig|monenlainen|14mõni|some|некоторый|manche|muutama|14
mäletama|V|to remember|помнить|erinnern|muistaa|14
nukk|S|doll|кукла|Puppe|nukke|14
nurk|S|corner|угол|Ecke|nurkka|14
ometi|Adv|yet|все-таки|bloß, doch, trotzdem|kuitenkin|14
padi|S|pillow, cushion|подушка|Kissen|tyyny|14
parajasti|Adv|at the moment|в этот момент|eben, gerade|parastaikaa|14
peegel|S|mirror|зеркало|Spiegel|peili|14
pikendusjuhe|S|extension cord|удлинитель|Verlängerungskabel|jatkojohto|14
prügi|S|trash|мусор|Müll, Abfall|jäte|14
põõsas|S|bush, shrub|куст|Strauch|pensas|14
riiul|S|shelf|полка|Regal|hylly|14
ring|S|circle|круг|Kreis|ympyrä|14
ruum|S|room, space|помещение, место|Raum, Platz|tila|14
sahtel|S|drawer|ящик стола|Schublade|laatikko|14
seep|S|soap|мыло|Seife|saippua|14
segi|Adv|messy|в беспорядке|durcheinander|sekaisin|14
sorteerima|V|to sort|сортировать|sortieren|lajitella|14
suurepärane|A|excellent, wonderful|великолепный|großartig, wunderbar|erinomainen|14
suss|S|slipper|тапок, тапочка|Pantoffel, Hausschuh|tossu|14
taburet|S|stool|табуретка|Hocker|jakkara|14
taskulamp|S|flashlight|фонарик|Taschenlampe|taskulamppu|14
tikk|S|match|спичка|Streichholz|tikku|14
tolmuimeja|S|vacuum cleaner|пылесос|Staubsauger|pölynimuri|14
triikraud|S|iron|утюг|Bügeleisen|silitysrauta|14
tugitool|S|armchair|кресло|Sessel|nojatuoli|14
tuli|S|light, fire|свет, огонь|Licht, Feuer|tuli|14
töökoda|S|workshop|мастерская|Werkstatt|työhuone|14
unustama|V|to forget|забывать|vergessen|unohtaa|14
vaip|S|rug, carpet|ковёр|Teppich|matto|14
võti|S|key|ключ|Schlüssel|avain|14
ülemine|A|upper|верхний|obere, oberer, oberes|ylempi|14
ümmargune|A|round|круглый|rund|pyöreä|14
alates|Adv|since|начиная с|seit|alkaen|15
armas|A|dear, lovely|милый|lieb, teuer|rakas|15
asemel|K|instead of|взамен|statt, anstelle|sijasta|15
edasi astuma|MWE|to step in, to step forward|проходить вперед|eintreten|astua eteenpäin|15
hakkliha|S|minced meat|фарш|Hackfleisch|jauheliha|15
isu|S|appetite|аппетит|Appetit|ruokahalu|15
jahu|S|flour|мука|Mehl|jauho|15
juubel|S|jubilee|юбилей|Jubiläum|juhla|15
kaste|S|dressing, sauce|соус|Sauce, Dressing|kaste|15
kasvatama|V|to grow sth|воспитывать|erziehen, züchten|kasvattaa|15
kaunis|A|beautiful, pretty|прекрасный|schön, hübsch|kaunis|15
kaunis|Adv|beautiful, pretty|прекрасный|schön, hübsch|kaunis|15
keegi|Pron|somebody|кто-то|jemand|joku|15
keel|S|tongue, language|язык|Sprache, Zunge|kieli|15
kunst|S|art|искусство|Kunst|taide|15
kutse|S|invitation|приглашение|Einladung|kutsu|15
kuum|A|hot|горячий|heiß|kuuma|15
kõrvits|S|pumpkin|тыквы|Kürbis|kurpitsa|15
külastama|V|to visit|навещать|besuchen|vierailla|15
küpsetama|V|to bake|печь|backen|leipoa|15
lisama|V|to add|добавлять|hinzufügen|lisätä|15
lootma|V|to hope|надеяться, ожидать|hoffen|luottaa, toivoa|15
lõikama|V|to cut|резать|schneiden|leikata|15
maitsema|V|to taste|нравиться|schmecken|maistaa|15
maks|S|liver|печень|Leber, Steuer|maksa|15manna|semolina|манная крупа|Grieß|mannasuurimo|15
morss|S|juice with water|морс|süße Saftschorle|mehujuoma|15
muld|S|soil, dirt|земля, почва|Boden, Erde|multa|15
mõte|S|idea, thought|мысль, смысл|Gedanke, Idee|ajatus|15
nõus olema|MWE|to agree|соглашаться|einverstanden sein|olla samaa mieltä|15
näiteks|Adv|for example|например|zum Beispiel|esimerkiksi|15
pererahvas|S|hosts|хозяева|gastgebende Familie, Familie|talonväki, isäntäväki|15
pohl|S|lingonberry|брусника|Preiselbeere|puolukka|15
pulber|S|powder|порошок|Pulver|jauhe|15
retsept|S|recipe|рецепт|Rezept|resepti|15
rosolje|S|beet root salad|винегрет|rote Beete Salat|rosolli|15
räim|S|Baltic herring|сельдь|Ostseehering|silakka|15
sarnane|A|similar|похожий, подобный|ähnlich|samanlainen|15
seeme|S|seed|семя|Same, Samen|siemen|15
segama|V|to mix, to disturb|мешать, беспокоить|vermischen, mischen, stören|sekoittaa, häiritä|15
sisse tulema|MWE|to come in|входить|hereinkommen|tulla sisälle|15
soolane|A|salty|солёный|salzig|suolainen|15
süda|S|heart|сердце|Herz|sydän|15
tangud| X|wheat grain|крупа|Schrot|suurimot, ryynit|15
tang|S
tegelikult|Adv|in fact|на самом деле|eigentlich|oikeastaan|15
teravili|S|grain|зерно|Korn, Getreide|vilja, viljakasvi|15
vahetama|V|to change|менять|wechseln, auswechseln|vaihtaa|15
vahva|A|great, cool|замечательный|fein, toll|hauska, uljas|15
valama|V|to pour|наливать|einschütten|kaataa|15
vikerkaar|S|rainbow|радуга|Regenbogen|sateenkaari|15
ühepajatoit|S|hot pot, stew|овощное рагу|Eintopf|pataruoka|15
ühesugune|A|similar|одинаковый|gleich|samanlainen|15
ära võtma|MWE|to take off|забирать|wegnehmen|ottaa pois|15
jalakäija|S|pedestrian|пешеход|Fußgänger|jalankulkija|16
jama|S|nonsense|ерунда|Blödsinn|palturi, pöty|16
kalmistu|S|cemetery|кладбище|Friedhof|hautausmaa|16
keegi|Pron|somebody|кто-тo, кто-нибудь|jemand|joku|16
keelama|V|to prohibit|запрещать|verbieten|kieltää|16
keerama|V|to turn|поворачивать|umdrehen|kiertää, vääntää|16
kohale jõudma|MWE|to arrive|прибыть|ankommen|saapua|16
kõnnitee|S|sidewalk|тротуар|Bürgersteig|kävelytie|16
liiklus|S|traffic|движение|Verkehr|liikenne|16
maha jääma|MWE|to miss, to miss a bus|отстать,  отстать от автобуса|verpassen,  Bus verpassen|myöhästyä, myöhästyä bussista|16
maha minema|MWE|to get off|сходить|aussteigen|laskeutua, jäädä pois|16
märk|S|sign|знак|Zeichen, Signal|merkki|16
otse|Adv|directly|прямо|direkt|suoraan|16
parkima|V|to park|парковаться|parken|pysäköidä|16
parkla|S|parking lot|парковка|Parkplatz|pysäköintipaikka|16
peatuma|V|to stop|останавливаться|anhalten|pysähtyä|16
pöörama|V|to turn|поворачивать|abbiegen|kääntyä|16
ristmik|S|intersection|перекрёсток|Kreuzung|risteys|16
sild|S|bridge|мост|Brücke|silta|16
tankla|S|gas station|заправочная станция|Tankstelle|huoltoasema|16
tasuline|A|paid|платный|kostenpflichtig|maksullinen|16
tasuma|V|to pay|платить|bezahlen|maksaa|16
tohtima|V|to be allowed|разрешаться, можно|dürfen|saada, uskaltaa|16
trahv|S|fine|штраф|Strafe, Strafzahlung|sakko, rangaistus|16
tudeng|S|university student|студент|Student|opiskelija|16
tähele panema|MWE|to pay attention|обращать внимание|aufpassen|huomata|16
ummik|S|traffic jam|дорожная пробка|Stau|ruuhka|16
valgusfoor|S|traffic light|светофор|Ampel|liikennevalot|16
veoauto|S|truck|грузовой автомобиль|LKW|kuorma-auto|16
välja müüma|MWE|to sell out|распродавать|ausverkaufen|myydä loppuun|16
väljak|S|square|площадь|Platz|aukio|16
väljapääs|S|exit|выход|Ausgang|uloskäynti|16
väljuma|V|to exit|выходить|herausgehen|poistua|16
ühikas|S|dormitory|общежитие|Wohnheim|asuntola|16
ülekäigurada|S|crosswalk|пешеходный переход|Zebrastreifen|ylikulkutie|16
ümber|Adv|over|вокруг|um, herum|ympäri|16
alla kirjutama|MWE|to sign|подписывать|unterschreiben|allekirjoittaa|17
andmed|X|data|данные, сведения|Daten, Angaben|tiedot|17
anne|S
arve|S|bill, check, account|счёт|Rechnung, Konto|lasku, tili|17
asju ajama|MWE|to run errands|вести дела|Geschäfte regeln|hoitaa asioita|17
föön|S|hair dryer|фен|Fön|hiustenkuivain, fööni|17
kamm|S|comb|расчёска, гребень|Kamm|kampa|17
kehtima|V|to be valid|быть действительным|gelten|päteä, olla voimassa|17
kiri|S|letter|письмо|Brief|kirje|17
klienditugi|S|customer service|служба поддержки клиентов|Kundenservice|asiakastuki|17
kohalik|A|local|местный|regional|paikallinen|17
kohalik|S|local|местный|regional|paikallinen|17
konto|S|account|счёт|Konto|tili|17
kuivatama|V|to dry|вытирать|trocknen|kuivattaa, kuivata|17
kviitung|S|receipt|квитанция|Quittung|kuitti|17
kätte saama|MWE|to receive|получать|bekommen|saada|17
leping|S|contract|договор|Vertrag|sopimus|17
limiit|S|limit|ограничение, лимит|Grenze, Höchstmaß|limiitti, raja-arvo|17
lokkis|Adv|curly|вьющийся|lockig|kiharat|17
lõikus|S|cut|стрижка|Haarschnitt|leikkaus|17
meel|S|mood|чувство, настроение|Sinn, Stimmung|mieli|17
miski|Pron|something|что-то, что-нибудь|etwas|jotain|17
moodne|A|fashionable|модный|modisch|muodikas|17
muutma|V|to change|менять, изменять|verändern|muuttua|17
mööda|Adv|along|по|entlang|myötä|17
olenema|V|to depend|зависеть|abhängen sein von|riippua|17
poole|S|towards|к|in Richtung von|päin, kohti|17
poole|Adv|towards|к|in Richtung von|päin, kohti|17
riigilõiv|S|state document fee|госпошлина|Ausstellungsgebühr|valtionvero|17
salasõna|S|password|пароль|Passwort|salasana|17
samasugune|A|similar kind|такой же|gleichartig|samanlainen|17
sirge|A|straight|прямой|gerade, aufrecht|suora|17
sisestama|V|to insert|вводить|einfügen|syöttää|17
soeng|S|hairdo|причёска, стрижка|Frisur|kampaus|17
sõltuma|V|to depend|зависеть|abhängen von|riippua|17
taotlus|S|application|ходатайство, заявка|Antrag|hakemus|17
teenindama|V|to service|обслуживать|bedienen|palvella|17
teenustasu|S|service fee|стоимость услуги|Bearbeitungsgebühr|palvelumaksu|17
tähitud|A|registered mail|заказной|Einschreiben|kirjattu|17
täitma|V|to fill out, fill in|заполнять|füllen, ausfüllen|täyttää|17
udu|S|fog|туман|Nebel|sumu|17
võimalik|A|possible|возможно|möglich|mahdollinen, mahdollista|17
välimus|S|appearance|внешность, вид|das Äußere|ulkonäkö|17
õhk|S|air|воздух|Luft|ilma|17
üle kandma|MWE|to transfer|переводить|überweisen|siirtää|17
ülekanne|S|bank transfer, transfer|банковский перевод, перевод|Überweisung|siirto|17
alla hindama|MWE|to discount|уценять|im Preis heruntersetzen|alentaa|18
eelistama|V|to prefer|предпочитать|bevorzugen|suosia|18
eksima|V|to make a mistake, to be wrong, to get lost|ошибаться, заблуждаться|irren, sich verirren|eksyä, erehtyä|18
hull|A|crazy|сумашедший|verrückt|hullu|18
hõbe|S|silver|серебро|Silber|hopea|18
jakk|S|jacket|кофта, жакет|Jacke|jakku, pusakka|18jalatsid|footwear|обувь|Schuhe|kenkä|18
jope|S|coat, windbreaker|куртка|Jacke, Anorak|takki|18
kaabu|S|man’s hat|шляпа, мужская шляпа, шляпа мужская|Hut|hattu|18
kampsun|S|sweater, cardigan|свитер|Pullover|neule, villatakki|18
kandma|V|to wear|носить|tragen|kantaa|18
kangas|S|fabric|ткань|Stoff|kangas|18
kaustik|S|notebook|толстая тетрадь|Notizblock|muistivihko, lehtiö|18
kestma|V|to last, continue|длиться|dauern|kestää|18
kilekaaned|X|plastic sleeve|пластиковая папка|Aktenhülle|muovikannet|18
kilekaas|S
king|S|shoe|ботинок|Schuh|kenkä|18
kinnas|S|glove, mitten|рукавица, варежка|Handschuh|käsine|18
kinnitama|V|to fasten|прикреплять, закреплять|befestigen, versichern|kiinnittää|18
kirjatarbe| X
kirjatarve|S
kirju|A|multicolored, spotted|пёстрый|bunt|kirjava|18
klammerdaja|S|stapler|степлер|Hefter, Tacker|nitoja|18
kleeps|S|sticker|скотч, клейкая лента|Sticker|tarra|18
kleit|S|dress|платье|Kleid|mekko, leninki|18
kustukumm|S|eraser|стирательная резинка|Radiergummi|pyyhekumi|18
liim|S|glue|клей|Kleber, Klebe|liima|18
lips|S|tie|галстук|Krawatte, Schlips|solmio|18
lülitama|V|to switch|включать|schalten|kytkeä|18
märkmik|S|notebook|блокнот|Notizbuch|muistivihko|18
nupp|S|button|кнопка|Knopf|nuppi|18
nööp|S|button|пуговица|Knopf|nappi|18
paras|A|fit, suitable|подходящий, впору|passend|sopiva|18
pintsak|S|jacket, men's jacket|пиджак|Jacke|takki, pikkutakki|18
puhastama|V|to clean|чистить|säubern|puhdistaa|18
püksid| X|pants|штаны, брюки|Hose|housut|18
püks|S
ruuduline|A|checked, checkered|клетчатый, в клетку|kariert|ruudullinen|18
röster|S|toaster|тостер|Toaster|leivänpaahdin, paahdin|18
saabas|S|boot|сапог|Stiefel|saapas|18
seelik|S|skirt|юбка|Rock|hame|18
sokk|S|sock|носок|Socke|sukka|18
suhteliselt|Adv|comparatively|относительно|verhältnismäßig|suhteellisesti|18
teksad| X|jeans|джинсы|Jeans|farkut|18
teksa|S
triibuline|A|striped|полосатый, в полоску|gestreift|raidallinen|18
täpiline|A|dotted|пятнистый|gepunktet|pilkullinen|18
vajutama|V|to press|давить|drücken|painaa|18
õhuke|V|thin|тонкий|dünn|ohut|18
ülikond|S|suit, men's suit|костюм, костюм мужской, мужской костюм|Anzug|puku|18
arvatavasti|Adv|probably|возможно|wahrscheinlich|luultavasti|19
ausalt|Adv|honestly|честно|ehrlicherweise|rehellisesti|19
ettevaatus|S|caution|осторожность|Vorsicht|varovaisuus|19
gripp|S|flu|грипп|Grippe|flunssa|19
haigus|S|illness, disease|болезнь|Krankheit|sairaus|19
haigeks jääma|MWE|to get sick|заболеть|krank werden|sairastua|19
hingama|V|to breathe|дышать|atmen|hengittää|19
hirmsasti|Adv|very much|ужасно, страшно|schrecklich|kamalasti|19
hüppama|V|to jump|прыгать|hüpfen, springen|hypätä|19
isik|S|person|персона, личность|Person|henkilö|19
jooksul|K|during|в течение|im Laufe, während|aikana|19
jää|S|ice|лёд|Eis|jää|19
jääauk|S|hole in the ice|прорубь|Eisloch|avanto|19
kadakas|S|juniper|можжевельник|Wacholder|kataja|19
kaebama|V|to complain|жаловаться|sich beklagen|valittaa|19
kartma|V|to be afraid|бояться|fürchten|pelätä|19
kask|S|birch|берёза|Birke|koivu|19keha|body|тело|Körper|keho|19
kehvasti|Adv|badly|плохо|schlecht, erbärmlich|kehnosti|19
kops|S|lung|лёгкое|Lunge|keuhko|19
kopsupõletik|S|pneumonia|пневмония|Lungenentzündung|keuhkokuume|19
kraadima|V|to measure temperature|измерять температуру|Fieber messen|mitata kuume|19
kummel|S|chamomile|ромашка|Kamille|kamomilla|19
kurk|S|throat|горло|Hals|kurkku|19
kõht|S|stomach, belly|живот|Bauch|vatsa|19
kõrge|A|high|высокий|hoch|korkea|19
köha|S|cough|кашель|Husten|yskä|19
külg|S|side|сторона, бок|Seite|kylki, sivu|19
lutikas|S|bedbug|клоп|Wanze|lutikka|19
lõhn|S|smell|запах|Geruch|tuoksu|19
meelega|Adv|on purpose|намеренно|absichtlich|tahallaan|19
mõõtma|V|to measure|измерять, мерить|messen|mitata|19
märg|A|wet|мокрый|nass|märkä|19
niit|S|thread|нить, нитка|Zwirn, Faden|lanka|19
nohu|S|stuffy nose, runny nose|насморк|Schnupfen|nuha|19
nutikas|A|smart, wise|находчивый|schlau|älykäs, nokkela|19
paha|S|bad|плохой, неприятный|schlecht, schlimm|paha, kehno|19
paha|A|bad|плохой, неприятный|schlecht, schlimm|paha, kehno|19
palavik|S|temperature, fever|температура|Fieber|kuume|19
patsient|S|patient|пациент|Patient|potilas|19
pehme|A|soft|мягкий|weich|pehmeä|19
pisik|S|virus, bacteria|микроб|Bazillus|mikrobi|19
pits|S|shot glass|рюмка|Schnapsglas|ryyppylasi, pikari|19
plaaster|S|band aid, plaster|пластырь|Pflaster|laastari|19
plomm|S|filling, tooth filling|пломба|Plombe|paikka, hammaspaikka|19
pääsema|V|to get in, to get away|попадать|reinkommen, entkommen|päästä, pelastua|19
püsti|Adv|standing|стоя|aufrecht, stehend|pystyyn, pystyssä|19
ravim|S|medicine|лекарство|Arznei, Medizin|lääke|19
ravima|V|to treat|лечить|behandeln, heilen|lääkitä|19
retsept|S|prescription, recipe|рецепт|Rezept|resepti|19
rikkus|S|wealth, riches|богатство|Reichtum|rikkaus|19
ringi käima (pea)|MWE|to be dizzy|кружиться (голова), кружиться|schwindlig sein|huimata|19
rohi|S|medicine|лекарство|Arznei, Heilmittel|lääke|19
salv|S|ointment, salve|мазь|Salbe|voide|19
side|S|bandage|бинт, повязка|Verband, Binde|side|19
siiski|Adv|still|всё-таки|jedoch, immerhin|sittenkin, kuitenkin|19
soovitama|V|to recommend|рекомендовать|empfehlen|suositella|19
süda on paha|MWE|nausea|тошнит|übel sein|voida pahoin|19
süst|S|injection|укол|Spritze|ruiske, pistos|19
süstal|S|syringe|шприц|Spritze|ruisku, lääkeruisku|19
tablett|S|pill, tablet|таблетка|Tablette|tabletti|19
terve|S|healthy|здоровый|gesund, heil|terve, koko|19
terve|A|healthy|здоровый|gesund, heil|terve, koko|19
tundma|V|to feel, know|знать, чувствовать|kennen, fühlen|tuntea|19
tõmbama|V|to pull|тянуть|ziehen|vetää|19
vaene|A|poor|бедный|arm|köyhä|19
vaene|S|poor|бедный|arm|köyhä|19
valutama|V|to ache|болеть|schmerzen|särkeä|19
valuvaigisti|S|painkiller|болеутоляющее средство|Schmerzmittel|särkylääke|19
valvearst|S|doctor on duty|дежурный врач|Arzt im Notdienst|päivystävä lääkäri|19
vastu pidama|MWE|to bear|выдержать|durchhalten|kestää|19
vastuvõtt|S|reception|приём|Empfang|vastaanotto|19
vereproov|S|blood test|анализ крови|Blutprobe|verikoe|19
vererõhk|S|blood pressure|кровяное давление|Blutdruck|verenpaine|19
veri|S|blood|кровь|Blut|veri|19
viht|S|whisk|веник|Birkenzweig|vihta, vasta|19
viin|S|vodka|водка|Wodka|viina, votka|19
visiit|S|visit, doctor's visit|визит|Hausvisite|vierailu|19ülejäänu|the rest, the rest of|прочий, остальной|Überbleibsel, Rest|ylijäämä, tähde|19
ala|S|area|местность, территория|Gebiet, Bereich|alue|20
esiiste|S|front seat|переднее сидение|Vordersitz|etuistuin|20
esitama|V|to present|предъявлять|aufführen, einreichen|esittää|20
hirm|S|fear|страх, ужас|Angst|kauhu, pelko|20
hoiatama|V|to warn|предупреждать|warnen, mahnen|varoittaa|20
hoiatus|S|warning, notice|предупреждение|Warnung|varoitus|20
hunt|S|wolf|волк|Wolf|susi|20
ilves|S|lynx|рысь|Luchs|ilves|20
juhe|S|cord|провод|Kabel|johto|20
kaotama|V|to lose|потерять|verlieren|kadottaa, hukata, menettää|20
karv|S|fur|мех|Fell|karva|20
kiirustama|V|to hurry|спешить|sich beeilen|kiirehtiä|20
kinni jääma|MWE|to get stuck|застревать|stecken bleiben|jäädä kiinni|20
kokku põrkama|MWE|to bump into|сталкиваться|zusammenstoßen|törmätä|20
korda tegema|MWE|to repair|чинить|reparieren|järjestää|20
korrapidaja|S|steward|дежурный|Ordner|järjestyksenvalvoja|20
kukkuma|V|to fall|падать|fallen|pudota|20
käpp|S|paw|лапа|Pfote|käpälä, tassu|20
liin|S|line|линия|Linie|linja|20
lukk|S|lock, zipper|замок, молня|Schloss, Reissverschluss|lukko, vetokettju|20
läbi laskma|MWE|to leak|пропускать|lecken|päästää|20
naeratama|V|to smile|улыбаться|lächeln|hymyillä|20
päästeamet|S|rescue service|служба спасения|Rettungsdienst|pelastuspalvelu|20
päästja|S|rescuer|спасатель|Retter|pelastaja|20
radiaator|S|radiator|радиатор, батарея|Heizkörper, Heizung|lämpöpatteri|20
selgitama|V|to explain|объяснять|erklären|selittää|20
toode|S|product|изделие, продукт|Produkt, Erzeugnis|tuote|20
torm|S|storm|шторм|Sturm|myrsky|20
torm|A|storm|шторм|Sturm|myrsky|20
toru|S|pipe|труба, трубка|Rohr|putki|20
torulukksepp|S|plumber|сантехник|Klempner|putkiasentaja|20
traat|S|wire|проволока, провод|Draht|metallilanka|20
trahv|S|fine|штраф|Strafe, Geldstrafe|sakko, rangaistus|20
turvavöö|S|seat belt|ремень безопасности|Sicherheitsgurt|tuvavyö|20
tähelepanelik|S|observant, attentive|внимательный|aufmerksam|tarkkaavainen|20
uputus|S|flood|потоп, наводнение|Flut|tulva|20
vaevatasu|S|reward|компенсация|Belohnung|vaivanpalkka|20
vald|S|rural municipality|волость|Landkreis|kunta|20
varastama|V|to steal|воровать|stehlen|varastaa|20
veekogu|S|body of water|водоём|Gewässer|vesistö|20
vigastama|V|to injure|повреждать|verletzen|vahingoittaa|20
viskama|V|to throw|бросать|werfen|heittää|20
võõras|A|unknown, strange|чужой|fremd, unbekannt|vieras, tuntematon|20
võõras|S|unknown, strange|чужой|fremd, unbekannt|vieras, tuntematon|20
võitma|V|to win|побеждать|gewinnen|voittaa|20
õhtupoolik|S|afternoon|послеобеденное время|Nachmittag|iltapäivä|20
õnnetus|S|accident|несчастье, авария|Unglück, Unfall|onnettomuus|20
alluv|A|subordinate|подчинённый|Untergebener|alainen|21
alluv|S|subordinate|подчинённый|Untergebener|alainen|21
aruanne|S|report|отчёт, ведомость|Bericht, Report|selonteko|21
arutama|V|to discuss|обсуждать|besprechen, erörtern|pohtia, harkita|21
avaldus|S|application|заявление|Antrag|lausunto, hakemus|21
eesmärk|S|aim, goal, purpose|цель, назначение|Ziel|tavoite, tarkoitus|21
enamasti|Adv|mostly|в основном|meistens|enimmäkseen|21
harjuma|V|to get used to|привыкать|sich gewöhnen|tottua|21
harva|Adv|rarely|редко, изредка|selten|harvoin|21
kaasas olema|MWE|to have with|иметь с собой|dabei haben|olla mukana|21
juhataja|S|manager|заведующий|Leiter, Führungskraft|johtaja|21keskkond|environment|среда|Umwelt|ympäristö|21
juhataja|S|manager|заведующий|Leiter, Führungskraft|johtaja|21keskkond|environment|среда|Umwelt|ympäristö|21
kogemus|S|experience|опыт|Erfahrung|kokemus|21
kohustus|S|responsibility, duty|обязанность|Pflicht|velvollisuus|21
kolleeg|S|colleague|коллега|Kollege|kollega|21
kollektiiv|S|collective|коллектив|Kollektiv|kollektiivi|21
komandeering|S|business trip|командировка|Geschäftsreise|työmatka, virkamatka|21
koolitus|S|training|обучение|Schulung|koulutus|21
koosolek|S|meeting|собрание|Meeting|kokous, palaveri|21
korraldama|V|to arrange|организовывать|veranstalten, regeln|järjestää|21
meeleolu|S|spirits, mood|настроение|Stimmung|mieliala|21
nõnda|Adv|so|так, таким образом|so, also|niin, sillä tavalla|21
nõupidamine|S|meeting|совещание, совет|Tagung|neuvottelu|21
oskus|S|skill|умение, владение|Fähigkeit|taito|21
otsekohe|Adv|immediately|сразу|sofort|heti, oikopäätä|21
otsustama|V|to decide|принимать решение|entscheiden|päättää|21
paindlik|A|flexible|гибкий|biegsam, flexibel|taipuisa, joustava|21
peamiselt|Adv|mainly|преимущественно|hauptsächlich|pääosin|21
pingeline|A|tense, intensive|напряженный|angespannt, intensiv|jännittynyt, kireä|21
rahul|Adv|satisfied|доволен|zufrieden|tyytyväinen|21
suhted|X|relationships|отношения|Beziehungen|suhteet|21
suhe|S
suhtlema|V|to communicate|общаться|kommunizieren|kommunikoida|21
teenima|V|to earn|зарабатывать|verdienen|ansaita|21
tegelema|V|to deal with|заниматься|sich beschäftigen| toimia, harjoittaa|21
toimuma|V|to take place|происходить|passieren|tapahtua|21
tootmine|S|production|производство|Herstellung, Produktion|tuottaa|21
täht|S|letter, star|буква, звезда|Buchstabe, Stern|kirjain|21
tähtaeg|S|deadline|срок|Frist|määräaika|21
tööriist|S|tool, instrument|инструмент|Werkzeug, Instrument|työkalu|21
vahel|Adv|sometimes|иногда|manchmal|joskus|21
vahetus|S|shift, change|смена, обмен|Schicht, Wechsel|vaihto, vuoro|21
vaimne|A|mental|умственный, духовный|geistig, intellektuell|henkinen, hengen-|21
võimalus|S|possibility, chance|возможность, шанс|Möglichkeit|mahdollisuus|21
välissuhted| X|foreign affairs|зарубежные отношения|Außenbeziehungen|ulkomaansuhteet|21
välissuhe|S
ülemus|S|boss, chief|начальник, начальница|Vorgesetzter, Chef|esimies, päällikkö|21
üritama|V|to try|стараться, пытаться|versuchen|yrittää|21
üritus|S|event|мероприятие|Veranstaltung, Event|yritys, asia|21
ainuke|A|only, sole|единственный|einzige, einziger, einziges|ainoa|22
arg|A|shy|робкий, трусливый|schüchtern, feige|arka, pelokas|22
armuma|V|to fall in love|влюбиться|sich verlieben|rakastua|22
arvamus|S|opinion|мнение, отзыв|Ansicht, Meinung|mielipide|22
aus|A|honest|честный|ehrlich|reilu, rehellinen|22
elamus|S|experience|впечатление|Erlebnis|elämys|22
iseloom|S|personality|характер|Persönlichkeit|luonne|22
julge|A|brave|смелый, храбрый|tapfer|rohkea|22
jutukas|A|talkative, chatty|разговорчивый|gesprächig|puhelias|22
katki tegema|MWE|to break|сломать|zerbrechen|rikkoa|22
keeruline|A|complicated|сложный|schwierig|monimutkainen|22
kuld|S|gold|золото|Gold|kulta|22
kurb|A|sad|грустный|traurig|surullinen|22
kõhn|A|skinny|худой, худощавый|schmal, mager, dünn|laiha|22
lõbus|A|joyful|радостный, весёлый|lustig, fröhlich|hauska|22
lapsepõlv|S|childhood|детство|Kindheit|lapsuus|22
maastik|S|landscape|ландшафт, пейзаж|Landschaft|maasto, maisema|22
madal|A|low|низкий|niedrig|matala|22
merisiga|S|guinea pig|морская свинка|Meerschweinchen|marsu|22
mõis|S|manor|мыза, имение|Gutshof|kartano|22
mõju|S|influence|влияние|Einfluss|vaikutus|22nautima|to enjoy|наслаждаться|genießen|nauttia|22
neiu|S|young woman|девушка|junge Frau|neiti, neito|22
nõu andma|MWE|to advice|советовать|beraten|neuvoa|22
osalema|V|to participate|участвовать|teilnehmen|osallistua|22
osavõtt|S|participation|участие|Teilnahme|osanotto|22
pink|S|bench|скамейка, лавка|Bank|penkki|22
põder|S|moose|лось|Elch|hirvi|22
põhjendama|V|to reason|обосновывать|begründen|perustella|22
rumal|A|not smart|глупый|dumm, töricht|tyhmä, typerä|22
röövel|S|thief|разбойник, грабитель|Dieb, Räuber|rosvo|22
saabuma|V|to arrive|прибывать|ankommen|saapua|22
seiklus|S|adventure|приключение|Abenteuer|seikkailu|22
sõnum|S|message|сообщение, известие|Nachricht|viesti|22
tujukas|A|moody|kапризный, обидчивый|launisch|oikullinen|22
tutvustama|V|to introduce|знакомить|bekannt machen|tutustua, esitellä|22
